product_name,original_data_column_1,original_data_column_2,supplier_article_number,ean,article_number,product_description,supplier,supplier_url,product_image_url,manufacturer,original_data_column_3
Staubfilterbeutel (1.086),reinigungsmaschinen/sauger/sauger-zubehör-staubfilterbeutel/sauger-zubehör-staubfilterbeutel,HVC 200/ James/ JVC 225/ NVM1C,2059167,4260037978086,1.086,"doppellagig, ungebleicht, mit Schmutzklappe, passend für
Numatic Henry, HVR 200-22, HVC 200, James, JVC 225, JVR 225,
NVH 180-2, NVM 200, NVM 225, NVM 1C, NV 250, NVP 180-2, NRV
200-22, NRV 200T-2, NVQ 200-22, Henry Xtra HVX 200-22, NQS
250B-22, SSV 250-22, AVQ 250, RSAV 130, RSB 140, RSV130,
RSV200 (Rucksacksauger), Nuvac Plus NNR 200-2, Nuvac NNH
180-2, VIPER Smartness DV-10, GVD 10, 1 Packung à 10 Stk,
(Krt à 30 Pac).",igefa Handelsgesellschaft,https://store.igefa.de/p/staubfilterbeutel-1-086-hvc-200-james-jvc-225-nvm1c/gurgJvtPJ5dX4gfT4Aj4kZ,https://media.igefa.de/files/images_idealclean/2059167.jpg,Diverse Hersteller,
Sebo Filtertüten,reinigungsmaschinen/sauger/sauger-zubehör-staubfilterbeutel/sauger-zubehör-staubfilterbeutel,für FM Swing 37,2056631,4012615702916,7029/5,"Zubehör für Dart1/ Dart 2/ Dart 3/ Dart4, Floormatic Swing
37, 1 Stück, (Krt à 140 Stk).",igefa Handelsgesellschaft,https://store.igefa.de/p/sebo-filtertueten-fuer-fm-swing-37/vujNPoJE84SEE6shFApcdE,https://media.igefa.de/files/images_idealclean/2056631.jpg,Diverse Hersteller,
Hochleistungsfilter NVM-1CH,reinigungsmaschinen/sauger/sauger-zubehör-staubfilterbeutel/sauger-zubehör-staubfilterbeutel,Numatic Staubfilterbeutel,2062103,,604615V,"Zubehör, mehrlagiger Vliesstaubbeutel mit HEPA
Microfilterschicht HEPA-FLO, Klassifizierung H10, für
Modelle der 180er / 200er / 225er / 250er Serie, für Henry
240 Plus Sauger, 1 Stück, (Krt à 8 x 10 Stk).",igefa Handelsgesellschaft,https://store.igefa.de/p/hochleistungsfilter-nvm-1ch-numatic-staubfilterbeutel/aSfNG3hEcC9DgtQAHsb6MZ,https://media.igefa.de/files/images_idealclean/2062103.jpg,Diverse Hersteller,
bluematic SD 43Duo,reinigungsmaschinen/scheuermaschinen/einscheibenmaschinen/einscheibenmaschinen,190/380U/min,2057108,4024009014079,790.013VDE BM,"leistungsstarke Duo-Speed-Einscheibenmaschine, für alle
Reinigungsaufgaben wie Grundreinigung, Nass-Scheuern,
Shampoonieren, Polieren, Spray-Cleanern geeignet, je nach
Anwendung zur Reinigung und Pflege von Hart- oder textilen
Bodenbelägen einsetzbar, besonders leicht und einfach zu
Handhaben, dezentral gelagerter Antriebsmotor garantiert
ruhiges Arbeiten mit geringem Kraftaufwand, durch
drehmomentstarken Riemenantrieb arbeitet die Maschine
deutlich leiser und ohne Vibrationen, mit Loslassen des
Bedienhebels automatische Motorabschaltung, stufenlose
Deichselverstellung ermöglicht ergonomisches Arbeiten, aus
robustem und stabilem Metallgehäuse, große beschichtete
Transporträder ermöglichen leichte und abriebarme
Arbeitsweise, hochstellbarer Haken für Kabelaufwicklung
ermöglicht bei erneutem Einsatz schnell und einfach das
Netzkabel komplett von der Deichsel abzunehmen, Abmessung
56 x 45 x 122 cm, Arbeitsbreite 43 cm, Bürstdrehzahl 190 /
380 U/min, Gewicht 39 kg, Kabellänge 12,5 m, Nennaufnahme
maximal 1500 W, Schalldruckpegel 65 dB(A), Schutzart IPX4,
Schutzklasse I, Unterfahrhöhe maximal 34 cm, Unterfahrhöhe
minimal 32 cm, 1 Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/bluematic-sd-43duo-190-380u-min/BpiAmGPXF3QFyCatC8JSzZ,https://media.igefa.de/files/images_idealclean/2057108.jpg,bluematic,
bluematic VC 20W/D,reinigungsmaschinen/sauger/nass--/-trockensauger-mit-kabel/nass--/-trockensauger-mit-kabel,bluematic VC 20W/D Naß-/Trockensauger 1100 W,2057106,4024009014048,021.013VDE BM,"leistungsstarker Staub- und Wassersauger - das perfekte
Einstiegsmodell für den professionellen, gewerblichen
Einsatz, für die schnelle und effiziente Nass- und
Trockenreinigung kleinerer bis mittelgroßer Flächen in
Werkstätten, Produktions- oder Verkaufsräumen, mit
zweistufigem Bypass-Motor für beste Absaugergebnisse,
Trockenflachfiltersystem, mechanischer Schwimmerabschaltung,
Filtersystem bzw. Schmutzbehälter leicht zugänglich,
ergonomischer Tragegriff mit Saugrohraufnahme für einfachen
und bequemen Transport, integrierte Kabelaufwicklung und
Aufbewahrung am Motorkopf, kompakte, kippsichere und
robuste Bauweise, 3 m Schlauch mit Handrohr, 2-teiliges
Chromstahlrohr, Schwimmereinsatz, komplett, Staubfilterkorb,
komplett, Staubfilterbeutel, 2lg. Wassersaugdüse, Kombi-
Bodendüse, Polsterdüse, Fugendüse, Abmessung 38 x 38 x 60
cm, Arbeitsbreite 37 cm, Gewicht 9,8 kg, Kabellänge 15 m,
Luftfördermenge maximal 53 l/s, Nennleistungsaufnahme 1100
W, Nutzinhalt 9 l, Schalldruckpegel 65 dB(A), Schutzart
IPX4, Schutzklasse II, Staubbeutelinhalt 10 l, Unterdruck
19 kPa, Wassersäule 1900 mm, 1 Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/bluematic-vc-20w-d-bluematic-vc-20w-d-nass-trockensauger-1100-w/2TCZ3fqhG8m3BtFnqLrUXS,https://media.igefa.de/files/images_idealclean/2057106.jpg,bluematic,
bluematic VC 30Aqua,reinigungsmaschinen/sauger/nass--/-trockensauger-mit-kabel/nass--/-trockensauger-mit-kabel,bluematic VC 30 Aqua Naßsauger Naßsauger 1050 W 1 Stück,2072711,4024009014055,014.013VDE BM,"leistungsstarker Wassersauger für den professionellen
Einsatz, mit zweistufigem Bypass-Motor für beste
Absaugergebnisse, mit Trockenflachfiltersystem und
mechanischer Schwimmerabschaltung, Schmutzbehälter ist
leicht zugänglich und leicht zu entleeren, ergonomischer
Tragegriff mit Saugrohraufnahme für einfachen und bequemen
Transport, integrierte Kabelaufwicklung und Aufbewahrung am
Motorkopf, kompakte, kippsichere und robuste Bauweise, 4 m
Schlauch, 2 Saugrohre mit Saugbogen aus Edelstahl,
Schwimmereinsatz, komplett, Wassersaugdüse, Abmessung 42 x
42 x 65 cm, Arbeitsbreite 37 cm, Gewicht 12,7 kg,
Kabellänge 15 m, Luftfördermenge maximal 53 l/s,
Nennleistungsaufnahme 1050 W, Nutzinhalt 24 l,
Schalldruckpegel 71 dB(A), Schutzart IPX4, Schutzklasse II,
Staubbeutelinhalt 16 l, Unterdruck 18,5 kPa, Wassersäule
1850 mm, 1 Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/bluematic-vc-30aqua-bluematic-vc-30-aqua-nasssauger-nasssauger-1050-w-1-stueck/gXLSTZpPPh2wrb2VEi8ZQ,https://media.igefa.de/files/images_idealclean/2072711.jpg,bluematic,
bluematic VC 36B ECO,reinigungsmaschinen/sauger/bürstsauger/bürstsauger-mit-kabel,Bluematic VC 36B ECO 875W,2142902,4024009014147,91080IG,"Der Bürststaubsauger ist aufgrund des integrierten HEPA Filters hervorragend zur schonenden und gründlichen Unterhaltsreinigung von Teppichböden u. a. aus textilen Hartfloren wie Nadelfilz und Kugelgarn geeignet. In einem Arbeitsgang bürstet, saugt
und richtet er den Flor wieder auf. Schnell und zuverlässig entfernt er hartnäckig haftende Schmutzpartikel wie Haare oder Fäden und sorgt für ein perfektes Reinigungsergebnis. Neu: mit moderner Elektroteppichbürste.",igefa Handelsgesellschaft,https://store.igefa.de/p/bluematic-vc-36b-eco-bluematic-vc-36b-eco-875w/fEwASXPQU2Bq2cqCpqaCk8,https://media.igefa.de/files/images_idealclean/2142902.jpg,bluematic,mit elektronischer Sicherung; vier Laufrollen erleichtern die Arbeit; werkzeugfreies Wechseln der Bürstenstreifen per Knopfdruck; mit praktischer Reinigungsklappe zur leichten Beseitigung eventueller Verstopfungen; 4-fach manuell höhenverstellbar zur optimalen Anpassung an die Florhöhe (Drehregler)
bluematic SD 43Mono,reinigungsmaschinen/scheuermaschinen/einscheibenmaschinen/einscheibenmaschinen,bluematic SD 43 Mono Einscheibenmaschine 1200W Einscheibenmaschine 1200 W,2072713,4024009014062,741.013VDE BM,"klassische und leistungsstarke Einscheibenmaschine, für
alle Standardreinigungsaufgaben wie Grundreinigung, Nass-
Scheuern, Shampoonieren geeignet, je nach Anwendung zur
Reinigung und Pflege von Hart- oder textilen Bodenbelägen
einsetzbar, besonders leicht und einfach zu Handhaben,
dezentral gelagerter Antriebsmotor garantiert ruhiges
Arbeiten mit geringem Kraftaufwand, durch drehmomentstarken
Riemenantrieb arbeitet die Maschine deutlich leiser und
ohne Vibrationen, mit Loslassen des Bedienhebels
automatische Motorabschaltung, stufenlose
Deichselverstellung ermöglicht ergonomisches Arbeiten, aus
robustem und stabilem Metallgehäuse, große beschichtete
Transporträder ermöglichen leichte und abriebarme
Arbeitsweise, hochstellbarer Haken für Kabelaufwicklung
ermöglicht bei erneutem Einsatz schnell und einfach das
Netzkabel komplett von der Deichsel abzunehmen, Abmessung
56 x 45 x 122 cm, Arbeitsbreite 43 cm, Bürstdrehzahl 180
U/min, Gewicht 31 kg, Kabellänge 12,5 m, Nennaufnahme
maximal 1200 W, Schalldruckpegel 58 dB(A), Schutzart IPX4,
Schutzklasse I, Unterfahrhöhe maximal 34 cm, Unterfahrhöhe
minimal 32 cm, 1 Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/bluematic-sd-43mono-bluematic-sd-43-mono-einscheibenmaschine-1200w-einscheibenmaschine-1200-w/3bHKFPPFqVE3x7ZrKdyzTe,https://media.igefa.de/files/images_idealclean/2072713.jpg,bluematic,
bluematic SPX11,reinigungsmaschinen/teppichreinigungsmaschinen/sprühextraktionsmaschinen/sprühextraktionsmaschinen,bluematic SPX 11 Sprühextraktionsgerät 1200W Turbine/40W Pumpe,2072712,4024009014093,043.013VDE BM,"handliches, kompaktes Sprühextraktionsgerät, zur Reinigung
textiler Oberflächen wie z. B. Teppichböden, Polstermöbel
oder Fahrzeug-Innenräume, leichte und kompakte Bauweise,
daher vor allem bei kleineren Grund- und
Unterhaltsreinigungen ideal, kräftige Saugturbine
hinterlässt sehr wenig Restfeuchte im behandelten Gewebe,
Oberfläche wird so schnell wieder begehbar, optional
erhältlicher Hartbodenaufsatz erlaubt auch die Reinigung
auf Stein- oder anderen Hartböden, 3 m Saug-Sprühschlauch,
2-teiliges Chromstahlrohr, Teppichadapter, transparent,
Abmessung 65 x 32,5 x 44 cm, Arbeitsbreite 23 cm, Druck bar
2,5 bar, Gewicht 14 kg, Kabellänge 10 m, Luftfördermenge
maximal 54 l/s, Nennaufnahme maximal 1000 W,
Schalldruckpegel 71,5 dB(A), Schutzart IPX4, Schutzklasse
II, Sprühmenge 1,6 l/min, Tankinhalt Frischwasser 10,5 l,
Tankinhalt Schmutzwasser 9 l, Unterdruck 22 kPa, 1 Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/bluematic-spx11-bluematic-spx-11-spruehextraktionsgeraet-1200w-turbine-40w-pumpe/q8oebwEL9fsowXDXvVJUUS,https://media.igefa.de/files/images_idealclean/2072712.jpg,bluematic,
Dust Nozzle RD,reinigungsmaschinen/sauger/sauger-zubehör/sauger-zubehör,Premium - metallverstärkt,2104351,7615400219001,7523260,"Staubsaugerdüse, Durchmesser 32 mm, Modell Premium -
metallverstärkt, 1 Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/dust-nozzle-rd-premium-metallverstaerkt/eDnxdxyMnEqsw82er4zHnU,https://media.igefa.de/files/images_idealclean/2104351.jpg,Diversey,
